Case Number Eviction,Folio,Filing Date
2021-004466-CC-25,3040350560010,2021-02-18
2021-004659-CC-05,131350840220,2021-02-18
2021-004660-CC-05,3040040310500,2021-02-18
2021-004661-CC-05,141100632930,2021-02-18
2021-004919-CC-05,131340740010,2021-02-18
2021-004921-CC-05,132300230120,2021-02-18
2021-000970-CC-24,232340590020,2021-02-19
2021-001909-CC-20,3031020040070,2021-02-19
2021-001910-CC-20,3031160091990,2021-02-19
2021-001913-CC-20,3031210340410,2021-02-19
2021-002148-CC-21,3530190170010,2021-02-19
2021-003929-CC-26,3069010240350,2021-02-19
2021-004464-CC-23,3022200023570,2021-02-19
2021-004474-CC-23,3021350000139,2021-02-19
2021-004475-CC-23,3021350000139,2021-02-19
2021-004476-CC-23,132070030580,2021-02-19
2021-004478-CC-23,3021350000139,2021-02-19
2021-004484-CC-23,3021350000139,2021-02-19
2021-004486-CC-23,3020120320010,2021-02-19
2021-004512-CC-23,3022180070110,2021-02-19
2021-004522-CC-23,3020120170010,2021-02-19
2021-004523-CC-23,3122020500810,2021-02-19
2021-004536-CC-23,622300071370,2021-02-19
2021-004553-CC-23,131120080160,2021-02-19
2021-004821-CC-25,3040280000100,2021-02-19
2021-001019-CC-24,232340021530,22/02/2021
2021-001071-CC-24,232340360110,22/02/2021
2021-001995-CC-20,3031120220071,22/02/2021
2021-002048-CC-20,3031020021040,22/02/2021
2021-002049-CC-20,131270490451,22/02/2021
2021-002196-CC-21,3029090010021,22/02/2021
2021-002205-CC-21,420280130010,22/02/2021
2021-002218-CC-21,430120800010,22/02/2021
2021-003995-CC-26,3059260010010,22/02/2021
2021-003996-CC-26,3059260010010,22/02/2021
2021-004018-CC-26,1079160082300,22/02/2021
2021-004076-CC-26,1079290133780,22/02/2021
2021-004121-CC-26,3050320140270,22/02/2021
2021-004180-CC-26,3059090060012,22/02/2021
2021-004181-CC-26,3050300230310,22/02/2021
2021-004602-CC-23,131121070020,22/02/2021
2021-004609-CC-23,131121070020,22/02/2021
2021-004623-CC-23,622220000020,22/02/2021
2021-004624-CC-23,132080340010,22/02/2021
2021-004625-CC-23,132080340010,22/02/2021
2021-004634-CC-23,132080340010,22/02/2021
2021-004635-CC-23,132080340010,22/02/2021
2021-004636-CC-23,2822030520030,22/02/2021
2021-004639-CC-23,132080340010,22/02/2021
2021-004681-CC-23,622210170010,22/02/2021
2021-004682-CC-23,622210170010,22/02/2021
2021-004683-CC-23,622210170010,22/02/2021
2021-004684-CC-23,622210170010,22/02/2021
2021-004685-CC-23,622210170010,22/02/2021
2021-004686-CC-23,622210170010,22/02/2021
2021-004689-CC-23,622210170010,22/02/2021
2021-004690-CC-23,622210170010,22/02/2021
2021-004691-CC-23,622210170010,22/02/2021
2021-004692-CC-23,621260140960,22/02/2021
2021-004693-CC-23,622210170010,22/02/2021
2021-004694-CC-23,622210170010,22/02/2021
2021-004695-CC-23,622210170010,22/02/2021
2021-004696-CC-23,622210170010,22/02/2021
2021-004697-CC-23,622210170010,22/02/2021
2021-004698-CC-23,622210170010,22/02/2021
2021-004699-CC-23,622210170010,22/02/2021
2021-004700-CC-23,622210170010,22/02/2021
2021-004701-CC-23,622210170010,22/02/2021
2021-004702-CC-23,622210170010,22/02/2021
2021-004703-CC-23,622210170010,22/02/2021
2021-004704-CC-23,622210170010,22/02/2021
2021-005061-CC-05,131130640300,22/02/2021
2021-005078-CC-05,141020057840,22/02/2021
2021-005079-CC-05,131350040230,22/02/2021
2021-005080-CC-05,3040050360510,22/02/2021
2021-005081-CC-05,141381560410,22/02/2021
2021-005082-CC-05,2230110020590,22/02/2021
2021-005097-CC-05,131360990010,22/02/2021
2021-005098-CC-05,132300270010,22/02/2021
2021-005106-CC-05,3530270610001,22/02/2021
2021-005121-CC-05,3030150010360,22/02/2021
2021-005129-CC-05,131320450130,22/02/2021
2021-005131-CC-05,131351030010,22/02/2021
2021-002082-CC-20,3031020000420,23/02/2021
2021-002095-CC-20,131250470390,23/02/2021
2021-002124-CC-20,431080013870,23/02/2021
2021-002125-CC-20,3031280131870,23/02/2021
2021-002241-CC-21,431200160460,23/02/2021
2021-004241-CC-26,3069350060030,23/02/2021
2021-004242-CC-26,3078260110010,23/02/2021
2021-004853-CC-23,722080033420,23/02/2021
2021-004865-CC-23,132080340010,23/02/2021
2021-004874-CC-23,622280480440,23/02/2021
2021-004892-CC-23,3022080240010,23/02/2021
2021-004894-CC-23,622210170010,23/02/2021
2021-004895-CC-23,3421120290010,23/02/2021
2021-004896-CC-23,3421120290010,23/02/2021
2021-004897-CC-23,3421040460010,23/02/2021
2021-004957-CC-23,3421010020910,23/02/2021
2021-005117-CC-25,3040350000810,23/02/2021
2021-005130-CC-05,131360090440,23/02/2021
2021-005144-CC-05,131360090820,23/02/2021
2021-005227-CC-05,3049110000010,23/02/2021
2021-005267-CC-05,131250770040,23/02/2021
2021-005268-CC-05,141060183510,23/02/2021
2021-005269-CC-05,131360090440,23/02/2021
2021-005270-CC-05,131360090440,23/02/2021
2021-005271-CC-05,3049010240010,23/02/2021
2021-005272-CC-05,3049010240010,23/02/2021
2021-001072-CC-24,232020082120,24/02/2021
2021-001090-CC-24,232100100430,24/02/2021
2021-001104-CC-24,232110071110,24/02/2021
2021-001153-CC-24,232260011220,24/02/2021
2021-002137-CC-20,131140351450,24/02/2021
2021-002144-CC-20,131140351450,24/02/2021
2021-002145-CC-20,131140430490,24/02/2021
2021-002146-CC-20,3031210190211,24/02/2021
2021-002154-CC-20,3031110010240,24/02/2021
2021-002179-CC-20,131270390320,24/02/2021
2021-002187-CC-20,3031220260911,24/02/2021
2021-002188-CC-20,431060680190,24/02/2021
2021-002189-CC-20,3031160094681,24/02/2021
2021-002190-CC-20,131130630585,24/02/2021
2021-002191-CC-20,131140380160,24/02/2021
2021-002194-CC-20,141100600100,24/02/2021
2021-002195-CC-20,2730030102870,24/02/2021
2021-002197-CC-20,131270010190,24/02/2021
2021-002202-CC-20,431080013660,24/02/2021
2021-002203-CC-20,3031090000170,24/02/2021
2021-002260-CC-21,3530280260010,24/02/2021
2021-002261-CC-21,3530280260010,24/02/2021
2021-002262-CC-21,3530280260010,24/02/2021
2021-002277-CC-21,3220220060080,24/02/2021
2021-002278-CC-21,3530200881150,24/02/2021
2021-002284-CC-21,420160090010,24/02/2021
2021-002285-CC-21,431180032090,24/02/2021
2021-004329-CC-26,3049120620010,24/02/2021
2021-004340-CC-26,1079100280040,24/02/2021
2021-004341-CC-26,1079290100740,24/02/2021
2021-004342-CC-26,3049120410210,24/02/2021
2021-004352-CC-26,3059260090510,24/02/2021
2021-004355-CC-26,3069270280010,24/02/2021
2021-004366-CC-26,3050050020130,24/02/2021
2021-004367-CC-26,3660100210840,24/02/2021
2021-004407-CC-26,3049330100120,24/02/2021
2021-004941-CC-23,3020120320010,24/02/2021
2021-004942-CC-23,622210170010,24/02/2021
2021-004943-CC-23,622210170010,24/02/2021
2021-004944-CC-23,722090160010,24/02/2021
2021-004982-CC-23,3411330160740,24/02/2021
2021-005009-CC-23,622210340011,24/02/2021
2021-005010-CC-23,3022050000235,24/02/2021
2021-005012-CC-23,3022050000235,24/02/2021
2021-005013-CC-23,3020120400010,24/02/2021
2021-005014-CC-23,621260290010,24/02/2021
2021-005015-CC-23,132080340010,24/02/2021
2021-005018-CC-23,132080340010,24/02/2021
2021-005045-CC-23,3012311270020,24/02/2021
2021-005046-CC-23,3012311270020,24/02/2021
2021-005060-CC-23,3012311270020,24/02/2021
2021-005065-CC-23,3421120290010,24/02/2021
2021-005080-CC-23,3022060000110,24/02/2021
2021-005081-CC-23,3411350270010,24/02/2021
2021-005082-CC-23,3411350270010,24/02/2021
2021-005083-CC-23,3411350270010,24/02/2021
2021-005088-CC-23,3411350270010,24/02/2021
2021-005089-CC-23,3411350320010,24/02/2021
2021-005090-CC-23,622200551950,24/02/2021
2021-005199-CC-05,131350192060,24/02/2021
2021-005226-CC-25,3040120000320,24/02/2021
2021-005273-CC-05,131360090810,24/02/2021
2021-005274-CC-05,131340420020,24/02/2021
2021-005275-CC-05,141390820770,24/02/2021
2021-005286-CC-05,132310770010,24/02/2021
2021-005313-CC-05,131360990010,24/02/2021
2021-005314-CC-05,132300270010,24/02/2021
2021-005333-CC-23,3012311270020,24/02/2021
2021-005347-CC-05,2540060011270,24/02/2021
2021-005348-CC-05,131360290150,24/02/2021
2021-005349-CC-05,131360290250,24/02/2021
2021-005350-CC-05,131340280351,24/02/2021
2021-005351-CC-05,131140271200,24/02/2021
2021-005366-CC-25,3040350560030,24/02/2021
2021-005367-CC-25,3040350560010,24/02/2021
2021-005402-CC-05,3030540940010,24/02/2021
2021-005403-CC-05,3040080390030,24/02/2021
2021-005404-CC-05,3030540940010,24/02/2021
2021-005405-CC-05,141380031680,24/02/2021
2021-005406-CC-05,3040040290010,24/02/2021
2021-001180-CC-24,242031690170,25/02/2021
2021-002256-CC-20,131250330360,25/02/2021
2021-002257-CC-20,131250330360,25/02/2021
2021-002258-CC-20,131220523400,25/02/2021
2021-002296-CC-21,420340550052,25/02/2021
2021-004443-CC-26,3049120620010,25/02/2021
2021-004444-CC-26,3049120620010,25/02/2021
2021-004460-CC-26,431200280420,25/02/2021
2021-004503-CC-26,3079030310015,25/02/2021
2021-004506-CC-26,3059090490030,25/02/2021
2021-004551-CC-26,3050200380010,25/02/2021
2021-004586-CC-26,3068360000140,25/02/2021
2021-005142-CC-23,131120130511,25/02/2021
2021-005146-CC-23,622290240170,25/02/2021
2021-005204-CC-23,2822020240010,25/02/2021
2021-005212-CC-23,722090062540,25/02/2021
2021-005215-CC-23,3421120290010,25/02/2021
2021-005253-CC-23,3012311270020,25/02/2021
2021-005254-CC-23,3012311270020,25/02/2021
2021-005256-CC-23,3022050000235,25/02/2021
2021-005257-CC-23,3012340820010,25/02/2021
2021-005258-CC-23,3022190680040,25/02/2021
2021-005259-CC-23,722210034360,25/02/2021
2021-005307-CC-23,3022320150820,25/02/2021
2021-005312-CC-23,3020110806650,25/02/2021
2021-005447-CC-05,141020064990,25/02/2021
2021-005448-CC-05,131350052130,25/02/2021
2021-005449-CC-05,141040233290,25/02/2021
2021-005524-CC-25,141050600040,25/02/2021
2021-005561-CC-05,141020063220,25/02/2021
2021-005564-CC-05,131340140671,25/02/2021
2021-005565-CC-05,1079290132260,25/02/2021
2021-005566-CC-05,131250842780,25/02/2021
2021-005567-CC-05,3040080390030,25/02/2021
2021-005568-CC-05,131250770010,25/02/2021
2021-005569-CC-05,131250770010,25/02/2021
2021-005570-CC-05,2530560860010,25/02/2021
2021-005571-CC-05,3530220360096,25/02/2021
2021-005572-CC-05,141020064860,25/02/2021
2021-005573-CC-05,3530220360096,25/02/2021
2021-005574-CC-05,3530220360096,25/02/2021
2021-005575-CC-05,141381450010,25/02/2021
2021-001177-CC-24,232100130690,26/02/2021
2021-001178-CC-24,232020071480,26/02/2021
2021-001179-CC-24,2332090450010,26/02/2021
2021-001197-CC-24,232030220030,26/02/2021
2021-002295-CC-20,131130020010,26/02/2021
2021-004560-CC-26,3660050980410,26/02/2021
2021-004564-CC-26,3059030010010,26/02/2021
2021-004565-CC-26,3660170070120,26/02/2021
2021-004566-CC-26,1679190030320,26/02/2021
2021-004589-CC-26,3660050080310,26/02/2021
2021-004595-CC-26,3050290060280,26/02/2021
2021-005255-CC-23,3021230080030,26/02/2021
2021-005285-CC-23,131130110010,26/02/2021
2021-005301-CC-23,3022050000235,26/02/2021
2021-005315-CC-23,621260143480,26/02/2021
2021-005499-CC-05,141030142010,26/02/2021
2021-005576-CC-05,2530560860010,26/02/2021
2021-005577-CC-05,3530220000012,26/02/2021
2021-005578-CC-05,141391162810,26/02/2021
2021-001212-CC-24,232110010750,01/03/2021
2021-001213-CC-24,1222260291640,01/03/2021
2021-001218-CC-24,232260435230,01/03/2021
2021-001220-CC-24,232140191820,01/03/2021
2021-001221-CC-24,2332090110070,01/03/2021
2021-002313-CC-20,131130020010,01/03/2021
2021-002317-CC-20,131250330360,01/03/2021
2021-002318-CC-20,131260760030,01/03/2021
2021-002319-CC-20,3031220070230,01/03/2021
2021-002320-CC-20,131130020010,01/03/2021
2021-002353-CC-21,2730030102130,01/03/2021
2021-004704-CC-26,1079070240030,01/03/2021
2021-004731-CC-26,3068260000411,01/03/2021
2021-004732-CC-26,3059090471590,01/03/2021
2021-004733-CC-26,3059360055110,01/03/2021
2021-004758-CC-26,3069130130450,01/03/2021
2021-004759-CC-26,1678240080380,01/03/2021
2021-004760-CC-26,3060060013280,01/03/2021
2021-004761-CC-26,3079020040010,01/03/2021
2021-004762-CC-26,3079020040010,01/03/2021
2021-005459-CC-23,622300560030,01/03/2021
2021-005464-CC-23,3421090020730,01/03/2021
2021-005479-CC-23,3022200023570,01/03/2021
2021-005481-CC-23,2822100143410,01/03/2021
2021-005487-CC-23,3012311301690,01/03/2021
2021-005500-CC-23,3022040010170,01/03/2021
2021-005503-CC-23,3421010131940,01/03/2021
2021-005507-CC-23,622290830060,01/03/2021
2021-005512-CC-23,622290830012,01/03/2021
2021-005513-CC-23,622290830040,01/03/2021
2021-005516-CC-23,622290830040,01/03/2021
2021-005517-CC-23,622290830040,01/03/2021
2021-005518-CC-23,622290830015,01/03/2021
2021-005520-CC-23,3122110152880,01/03/2021
2021-005525-CC-23,3421040010400,01/03/2021
2021-005526-CC-23,3022030780020,01/03/2021
2021-005579-CC-05,131360090050,01/03/2021
2021-005803-CC-05,131350160070,01/03/2021
2021-005804-CC-05,3030260130100,01/03/2021
2021-005826-CC-05,141370760010,01/03/2021
2021-005827-CC-05,142060690001,01/03/2021
2021-005828-CC-05,131370370020,01/03/2021
2021-005829-CC-05,131320310080,01/03/2021
2021-005830-CC-05,131370370020,01/03/2021
2021-005831-CC-05,141370760010,01/03/2021
2021-005832-CC-05,131370370020,01/03/2021
2021-005833-CC-05,131370370020,01/03/2021
2021-005834-CC-05,131370370020,01/03/2021
2021-005880-CC-25,341080092740,01/03/2021
2021-001225-CC-24,2332090010151,02/03/2021
2021-001234-CC-24,232220181100,02/03/2021
2021-002336-CC-20,3031210190211,02/03/2021
2021-002340-CC-20,431050022660,02/03/2021
2021-002352-CC-20,3031150260250,02/03/2021
2021-002368-CC-20,131130370050,02/03/2021
2021-002368-CC-21,3530190120010,02/03/2021
2021-002369-CC-21,420271190010,02/03/2021
2021-002377-CC-21,430120310090,02/03/2021
2021-002378-CC-21,430120310080,02/03/2021
2021-002380-CC-21,430130130130,02/03/2021
2021-002385-CC-20,3031150260320,02/03/2021
2021-002386-CC-20,131130020010,02/03/2021
2021-002387-CC-20,3031040034420,02/03/2021
2021-004855-CC-26,3060060030046,02/03/2021
2021-004913-CC-26,1079100100610,02/03/2021
2021-005585-CC-23,3421040010240,02/03/2021
2021-005586-CC-23,3421040010240,02/03/2021
2021-005589-CC-23,3421040010240,02/03/2021
2021-005590-CC-23,3021140120070,02/03/2021
2021-005591-CC-23,3021140120070,02/03/2021
2021-005592-CC-23,3421040010240,02/03/2021
2021-005593-CC-23,622210230010,02/03/2021
2021-005594-CC-23,3021140120070,02/03/2021
2021-005595-CC-23,3421040010400,02/03/2021
2021-005596-CC-23,621260161150,02/03/2021
2021-005597-CC-23,3421040010400,02/03/2021
2021-005602-CC-23,622210230010,02/03/2021
2021-005603-CC-23,2812340490940,02/03/2021
2021-005618-CC-23,3022180072150,02/03/2021
2021-005620-CC-23,621240021060,02/03/2021
2021-005621-CC-23,3421040052460,02/03/2021
2021-005637-CC-23,3021350270020,02/03/2021
2021-005649-CC-23,622200000270,02/03/2021
2021-005650-CC-23,622200390030,02/03/2021
2021-006025-CC-25,1540120320010,02/03/2021
2021-006046-CC-05,141020050530,02/03/2021
2021-006047-CC-05,132300260180,02/03/2021
2021-006048-CC-05,141060461440,02/03/2021
2021-006049-CC-05,141380031500,02/03/2021
2021-006050-CC-05,131350690020,02/03/2021
2021-006051-CC-05,142060690001,02/03/2021
2021-006052-CC-05,102100301130,02/03/2021
2021-006053-CC-05,101110801140,02/03/2021
2021-001250-CC-24,132070160300,03/03/2021
2021-001251-CC-24,242030140430,03/03/2021
2021-001252-CC-24,242030140430,03/03/2021
2021-001263-CC-24,232020530020,03/03/2021
2021-002391-CC-21,430110021330,03/03/2021
2021-002402-CC-20,131260394230,03/03/2021
2021-002409-CC-20,131220350760,03/03/2021
2021-002410-CC-21,3220220060190,03/03/2021
2021-002411-CC-21,132300210170,03/03/2021
2021-002413-CC-21,3530170381750,03/03/2021
2021-002418-CC-20,3031020120830,03/03/2021
2021-002419-CC-20,3031030350060,03/03/2021
2021-002434-CC-21,431070160290,03/03/2021
2021-002435-CC-21,3530190260010,03/03/2021
2021-002436-CC-21,3220130020020,03/03/2021
2021-002437-CC-21,420160060690,03/03/2021
2021-002439-CC-21,420341550010,03/03/2021
2021-002441-CC-20,131240181630,03/03/2021
2021-002442-CC-20,131130280041,03/03/2021
2021-002443-CC-20,131130280041,03/03/2021
2021-002478-CC-20,3031030110780,03/03/2021
2021-002479-CC-20,131240211090,03/03/2021
2021-002493-CC-20,131260360440,03/03/2021
2021-004961-CC-26,3050060000600,03/03/2021
2021-004962-CC-26,3059100230020,03/03/2021
2021-004963-CC-26,3069110000110,03/03/2021
2021-004964-CC-26,1678250201600,03/03/2021
2021-004982-CC-26,3069330320010,03/03/2021
2021-005016-CC-26,1678250201730,03/03/2021
2021-005036-CC-26,3059260170140,03/03/2021
2021-005037-CC-26,1079290111110,03/03/2021
2021-005059-CC-26,3060060160010,03/03/2021
2021-005755-CC-23,3021140120070,03/03/2021
2021-005789-CC-23,622210170010,03/03/2021
2021-005794-CC-23,622210170010,03/03/2021
2021-005795-CC-23,3012330580040,03/03/2021
2021-005796-CC-23,132080340010,03/03/2021
2021-005809-CC-23,722150100530,03/03/2021
2021-005987-CC-05,141391030010,03/03/2021
2021-005988-CC-05,132300230260,03/03/2021
2021-006110-CC-05,131250882850,03/03/2021
2021-006111-CC-05,141020120120,03/03/2021
2021-006112-CC-05,141380030990,03/03/2021
2021-006113-CC-05,141380030990,03/03/2021
2021-006114-CC-05,141380030990,03/03/2021
2021-006115-CC-05,141380033810,03/03/2021
2021-006116-CC-05,141380033810,03/03/2021
2021-006117-CC-05,132300210170,03/03/2021
2021-006118-CC-05,102100301510,03/03/2021
2021-006119-CC-05,132300210170,03/03/2021
2021-006120-CC-05,132300210170,03/03/2021
2021-006121-CC-05,131130652540,03/03/2021
2021-006122-CC-05,2530310270010,03/03/2021
2021-006170-CC-05,141020064200,03/03/2021
2021-006177-CC-05,141160150020,03/03/2021
2021-006229-CC-05,141160110330,03/03/2021
2021-006230-CC-05,131330030900,03/03/2021
2021-006425-CC-25,3040310000130,03/03/2021
2021-006426-CC-25,940250110070,03/03/2021
2021-001345-CC-24,232020070640,04/03/2021
2021-002438-CC-21,2720330010055,04/03/2021
2021-002440-CC-21,2730030010624,04/03/2021
2021-002441-CC-21,420210318630,04/03/2021
2021-002442-CC-21,420210318630,04/03/2021
2021-002469-CC-21,3530170460010,04/03/2021
2021-002470-CC-21,3530170460010,04/03/2021
2021-002471-CC-21,420210318630,04/03/2021
2021-002490-CC-21,420210318630,04/03/2021
2021-002491-CC-21,420250850750,04/03/2021
2021-002492-CC-21,431180061141,04/03/2021
2021-002590-CC-20,131120360050,04/03/2021
2021-002597-CC-20,3031020120920,04/03/2021
2021-005060-CC-26,3050020710600,04/03/2021
2021-005061-CC-26,1079200100880,04/03/2021
2021-005143-CC-26,1079200100880,04/03/2021
2021-005144-CC-26,3069340240010,04/03/2021
2021-005822-CC-23,3020110040010,04/03/2021
2021-005863-CC-23,3022050000235,04/03/2021
2021-005869-CC-23,132080340010,04/03/2021
2021-005896-CC-23,622210340011,04/03/2021
2021-005908-CC-23,3012310810001,04/03/2021
2021-005917-CC-23,2822030410010,04/03/2021
2021-006220-CC-05,131310160620,04/03/2021
2021-006346-CC-05,132301000770,04/03/2021
2021-006347-CC-05,142060664280,04/03/2021
2021-006348-CC-05,3040050142290,04/03/2021
2021-006738-CC-25,3040200040870,04/03/2021
2021-006739-CC-25,3040050290072,04/03/2021
2021-006782-CC-25,3040100190650,04/03/2021
2021-001352-CC-24,1078120200031,05/03/2021
2021-001366-CC-24,242033630040,05/03/2021
2021-001372-CC-24,232020080870,05/03/2021
2021-001373-CC-24,232340040540,05/03/2021
2021-001402-CC-24,232330180010,05/03/2021
2021-002504-CC-21,420210318630,05/03/2021
2021-002505-CC-21,431180480200,05/03/2021
2021-002514-CC-21,420210318630,05/03/2021
2021-002610-CC-20,131250540400,05/03/2021
2021-002617-CC-20,3031110310301,05/03/2021
2021-002619-CC-20,131270420110,05/03/2021
2021-002620-CC-20,131260510150,05/03/2021
2021-002621-CC-20,3031210670010,05/03/2021
2021-002622-CC-20,131270430050,05/03/2021
2021-002625-CC-20,3031100820010,05/03/2021
2021-002628-CC-20,131140430410,05/03/2021
2021-002664-CC-20,3031110580030,05/03/2021
2021-005172-CC-26,3079030310012,05/03/2021
2021-005176-CC-26,3059010710010,05/03/2021
2021-005177-CC-26,3050020890360,05/03/2021
2021-005215-CC-26,3660090150010,05/03/2021
2021-005952-CC-23,722160470230,05/03/2021
2021-005956-CC-23,622290930340,05/03/2021
2021-005995-CC-23,622190110670,05/03/2021
2021-005999-CC-23,3020110250010,05/03/2021
2021-006397-CC-05,131350100650,05/03/2021
2021-006441-CC-05,131360090050,05/03/2021
2021-006454-CC-05,131350100650,05/03/2021
2021-006465-CC-05,131360090050,05/03/2021
2021-006467-CC-05,131360090050,05/03/2021
2021-006469-CC-05,132300270010,05/03/2021
2021-006470-CC-05,141030120810,05/03/2021
2021-006527-CC-05,131250481030,05/03/2021
2021-006528-CC-05,131250481030,05/03/2021
2021-006934-CC-25,3040160010370,05/03/2021
2021-001484-CC-24,242032940010,08/03/2021
2021-002542-CC-21,420342230070,08/03/2021
2021-002547-CC-21,420342231040,08/03/2021
